IdFeedBack,Prediction
S01_Sess03_FB017,0.876116889505457
S01_Sess03_FB018,0.948271185069118
S01_Sess03_FB019,0.338214136422316
S01_Sess03_FB020,0.389041234013437
S01_Sess03_FB021,0.782945507511063
S01_Sess03_FB022,0.734837997652463
S01_Sess03_FB023,0.877393650775437
S01_Sess03_FB024,0.80675098386771
S01_Sess03_FB025,0.539192492121718
S01_Sess03_FB026,0.602369931028871
S01_Sess03_FB027,0.865581143064472
S01_Sess03_FB028,0.873632444131967
S01_Sess03_FB029,0.678645998223403
S01_Sess03_FB030,0.914988751480118
S01_Sess03_FB031,0.844984825442483
S01_Sess03_FB032,0.672502563317145
S01_Sess03_FB033,0.94245619499553
S01_Sess03_FB034,0.871173040579408
S01_Sess03_FB035,0.907581624522324
S01_Sess03_FB036,0.895523457161499
S01_Sess03_FB037,0.956408269125509
S01_Sess03_FB038,0.914761433220165
S01_Sess03_FB039,0.897674697016953
S01_Sess03_FB040,0.943498399357231
S01_Sess03_FB041,0.852992415440453
S01_Sess03_FB042,0.795471802991573
S01_Sess03_FB043,0.810639066976933
S01_Sess03_FB044,0.753896450029802
S01_Sess03_FB045,0.78008619522248
S01_Sess03_FB046,0.762907179873878
S01_Sess03_FB047,0.871341401535913
S01_Sess03_FB048,0.854633151393018
S01_Sess03_FB049,0.827102085186324
S01_Sess03_FB050,0.888194489807222
S01_Sess03_FB051,0.783377885212284
S01_Sess03_FB052,0.773745057240748
S01_Sess03_FB053,0.815700814405877
S01_Sess03_FB054,0.777905834286029
S01_Sess03_FB055,0.929439568287562
S01_Sess03_FB056,0.622310539580921
S01_Sess03_FB057,0.658418851787524
S01_Sess03_FB058,0.823768908935011
S01_Sess03_FB059,0.820379705392459
S01_Sess03_FB060,0.844851860630738
S01_Sess04_FB001,0.734707321577892
S01_Sess04_FB002,0.883587214995985
S01_Sess04_FB003,0.601700269032443
S01_Sess04_FB004,0.710752748099026
S01_Sess04_FB005,0.7986847814945
S01_Sess04_FB006,0.856471577056846
S01_Sess04_FB007,0.415911831544539
S01_Sess04_FB008,0.406422911428642
S01_Sess04_FB009,0.903894075623697
S01_Sess04_FB010,0.918851303006485
S01_Sess04_FB011,0.764351081857573
S01_Sess04_FB012,0.971538969755276
S01_Sess04_FB013,0.937566826773065
S01_Sess04_FB014,0.945509374349312
S01_Sess04_FB015,0.781213679570721
S01_Sess04_FB016,0.600942087242484
S01_Sess04_FB017,0.556731657538819
S01_Sess04_FB018,0.934891495988414
S01_Sess04_FB019,0.219351512029232
S01_Sess04_FB020,0.69458159877788
S01_Sess04_FB021,0.537384286050506
S01_Sess04_FB022,0.749634812247406
S01_Sess04_FB023,0.797050673852367
S01_Sess04_FB024,0.918550856806776
S01_Sess04_FB025,0.761992006668392
S01_Sess04_FB026,0.870334658192821
S01_Sess04_FB027,0.803959471924173
S01_Sess04_FB028,0.807044989754572
S01_Sess04_FB029,0.727976177075215
S01_Sess04_FB030,0.688048339343798
S01_Sess04_FB031,0.809886974150842
S01_Sess04_FB032,0.523506208639918
S01_Sess04_FB033,0.821865899736785
S01_Sess04_FB034,0.773637355224868
S01_Sess04_FB035,0.533278210007554
S01_Sess04_FB036,0.944993933084297
S01_Sess04_FB037,0.922316343232788
S01_Sess04_FB038,0.754985219536743
S01_Sess04_FB039,0.642761328882174
S01_Sess04_FB040,0.804997230035851
S01_Sess04_FB041,0.171656103656288
S01_Sess04_FB042,0.75759206409517
S01_Sess04_FB043,0.385405438189829
S01_Sess04_FB044,0.468635754720303
S01_Sess04_FB045,0.654338634046821
S01_Sess04_FB046,0.73090576343512
S01_Sess04_FB047,0.564760121909182
S01_Sess04_FB048,0.69245468964226
S01_Sess04_FB049,0.916900329572758
S01_Sess04_FB050,0.581672558972613
S01_Sess04_FB051,0.610376620908792
S01_Sess04_FB052,0.552302233721464
S01_Sess04_FB053,0.801980657083649
S01_Sess04_FB054,0.810077536184919
S01_Sess04_FB055,0.771459199389218
S01_Sess04_FB056,0.737868930606513
S01_Sess04_FB057,0.690413232332229
S01_Sess04_FB058,0.858682193404648
S01_Sess04_FB059,0.583397185856592
S01_Sess04_FB060,0.724663028217612
S01_Sess05_FB001,0.734125017015135
S01_Sess05_FB002,0.315604839624088
S01_Sess05_FB003,0.540816117868012
S01_Sess05_FB004,0.648787104084538
S01_Sess05_FB005,0.850857443929972
S01_Sess05_FB006,0.754970509412384
S01_Sess05_FB007,0.821326536704819
S01_Sess05_FB008,0.867738191748653
S01_Sess05_FB009,0.761624957763195
S01_Sess05_FB010,0.77497139086423
S01_Sess05_FB011,0.818180356558152
S01_Sess05_FB012,0.755177675403709
S01_Sess05_FB013,0.839766715758682
S01_Sess05_FB014,0.826009649875918
S01_Sess05_FB015,0.743937553306582
S01_Sess05_FB016,0.761691759185684
S01_Sess05_FB017,0.755745645574442
S01_Sess05_FB018,0.794382847222959
S01_Sess05_FB019,0.922309994285939
S01_Sess05_FB020,0.859312383164973
S01_Sess05_FB021,0.8872842845959
S01_Sess05_FB022,0.930212065001399
S01_Sess05_FB023,0.897950735674946
S01_Sess05_FB024,0.88247489639564
S01_Sess05_FB025,0.812165568893484
S01_Sess05_FB026,0.878044004446629
S01_Sess05_FB027,0.905707223491588
S01_Sess05_FB028,0.907057097166989
S01_Sess05_FB029,0.919965382695115
S01_Sess05_FB030,0.890116354100858
S01_Sess05_FB031,0.931795527911276
S01_Sess05_FB032,0.568053274686056
S01_Sess05_FB033,0.625512456167026
S01_Sess05_FB034,0.766615608303294
S01_Sess05_FB035,0.784476631017327
S01_Sess05_FB036,0.826651335825403
S01_Sess05_FB037,0.641260499138915
S01_Sess05_FB038,0.685091329221368
S01_Sess05_FB039,0.637501374496392
S01_Sess05_FB040,0.261632242347864
S01_Sess05_FB041,0.764236221232322
S01_Sess05_FB042,0.765265269013733
S01_Sess05_FB043,0.967118285134818
S01_Sess05_FB044,0.776212452989302
S01_Sess05_FB045,0.766529008090196
S01_Sess05_FB046,0.692463278273519
S01_Sess05_FB047,0.506601140592592
S01_Sess05_FB048,0.700337191404321
S01_Sess05_FB049,0.878518083735073
S01_Sess05_FB050,0.568675889569783
S01_Sess05_FB051,0.428787055509975
S01_Sess05_FB052,0.915183360896376
S01_Sess05_FB053,0.758584649424898
S01_Sess05_FB054,0.834200049743357
S01_Sess05_FB055,0.576484654323415
S01_Sess05_FB056,0.720981911435718
S01_Sess05_FB057,0.585195758051021
S01_Sess05_FB058,0.88213098006949
S01_Sess05_FB059,0.74683286666601
S01_Sess05_FB060,0.537854789054792
S01_Sess05_FB061,0.813692796470143
S01_Sess05_FB062,0.847708098839661
S01_Sess05_FB063,0.812938452547758
S01_Sess05_FB064,0.877331058825285
S01_Sess05_FB065,0.593969188727522
S01_Sess05_FB066,0.876879812120962
S01_Sess05_FB067,0.911920031816131
S01_Sess05_FB068,0.939453915865772
S01_Sess05_FB069,0.930057454553349
S01_Sess05_FB070,0.94679556006614
S01_Sess05_FB071,0.851811227570386
S01_Sess05_FB072,0.755343094263668
S01_Sess05_FB073,0.830599471256196
S01_Sess05_FB074,0.938952656467997
S01_Sess05_FB075,0.867281503290857
S01_Sess05_FB076,0.797932469676498
S01_Sess05_FB077,0.972587588158296
S01_Sess05_FB078,0.702745825944383
S01_Sess05_FB079,0.933418593836572
S01_Sess05_FB080,0.782852933317421
S01_Sess05_FB081,0.913973128934431
S01_Sess05_FB082,0.879662551612145
S01_Sess05_FB083,0.712462382689864
S01_Sess05_FB084,0.593187307928566
S01_Sess05_FB085,0.893906596780798
S01_Sess05_FB086,0.869558129185629
S01_Sess05_FB087,0.877559418451319
S01_Sess05_FB088,0.90547641997258
S01_Sess05_FB089,0.920038929779443
S01_Sess05_FB090,0.894516409477294
S01_Sess05_FB091,0.902685588816936
S01_Sess05_FB092,0.711616989046969
S01_Sess05_FB093,0.774062184178132
S01_Sess05_FB094,0.929306232667985
S01_Sess05_FB095,0.905261309432396
S01_Sess05_FB096,0.955444854557881
S01_Sess05_FB097,0.737003626230857
S01_Sess05_FB098,0.926846361294722
S01_Sess05_FB099,0.940214055194385
S01_Sess05_FB100,0.938447889422612
S03_Sess01_FB001,0.385237619024349
S03_Sess01_FB002,0.368730590198369
S03_Sess01_FB003,0.655880259209826
S03_Sess01_FB004,0.76943172075438
S03_Sess01_FB005,0.776956652415242
S03_Sess01_FB006,0.344871216335024
S03_Sess01_FB007,0.867711121711259
S03_Sess01_FB008,0.801324299573795
S03_Sess01_FB009,0.594517895915291
S03_Sess01_FB010,0.750344154384755
S03_Sess01_FB011,0.734561462228212
S03_Sess01_FB012,0.683157436298154
S03_Sess01_FB013,0.69821115345624
S03_Sess01_FB014,0.516217617928528
S03_Sess01_FB015,0.773750223106247
S03_Sess01_FB016,0.737115817626812
S03_Sess01_FB017,0.79756741688812
S03_Sess01_FB018,0.565040753387176
S03_Sess01_FB019,0.824412549093795
S03_Sess01_FB020,0.697842276800818
S03_Sess01_FB021,0.343123789594627
S03_Sess01_FB022,0.787129734922471
S03_Sess01_FB023,0.690706190013397
S03_Sess01_FB024,0.723401504386183
S03_Sess01_FB025,0.551596558439228
S03_Sess01_FB026,0.583015823442553
S03_Sess01_FB027,0.848046689839196
S03_Sess01_FB028,0.876884732855217
S03_Sess01_FB029,0.574451499575479
S03_Sess01_FB030,0.74872454832337
S03_Sess01_FB031,0.759382086117062
S03_Sess01_FB032,0.848420413044243
S03_Sess01_FB033,0.456928536818365
S03_Sess01_FB034,0.897087619816873
S03_Sess01_FB035,0.58564993314794
S03_Sess01_FB036,0.701340341200745
S03_Sess01_FB037,0.856999513049842
S03_Sess01_FB038,0.841166692891307
S03_Sess01_FB039,0.770765296065976
S03_Sess01_FB040,0.845265583920591
S03_Sess01_FB041,0.829211245998155
S03_Sess01_FB042,0.857285580120245
S03_Sess01_FB043,0.675842925153036
S03_Sess01_FB044,0.899245701360708
S03_Sess01_FB045,0.893134018057499
S03_Sess01_FB046,0.884426588447375
S03_Sess01_FB047,0.837204554868898
S03_Sess01_FB048,0.5482679307007
S03_Sess01_FB049,0.829181703149464
S03_Sess01_FB050,0.697622552253155
S03_Sess01_FB051,0.610058959768661
S03_Sess01_FB052,0.497110173333937
S03_Sess01_FB053,0.580559740550759
S03_Sess01_FB054,0.785101445313128
S03_Sess01_FB055,0.664844956313974
S03_Sess01_FB056,0.707911610008969
S03_Sess01_FB057,0.867187360068466
S03_Sess01_FB058,0.826062099402103
S03_Sess01_FB059,0.703908917112108
S03_Sess01_FB060,0.800438434526379
S03_Sess02_FB001,0.598831539016274
S03_Sess02_FB002,0.419073598688511
S03_Sess02_FB003,0.298602662997627
S03_Sess02_FB004,0.413375442471429
S03_Sess02_FB005,0.672120882725018
S03_Sess02_FB006,0.405158051485087
S03_Sess02_FB007,0.76769132151723
S03_Sess02_FB008,0.435500300956198
S03_Sess02_FB009,0.622914120483658
S03_Sess02_FB010,0.838930807162252
S03_Sess02_FB011,0.792538310024618
S03_Sess02_FB012,0.884463368783067
S03_Sess02_FB013,0.766846443307413
S03_Sess02_FB014,0.607558858030748
S03_Sess02_FB015,0.82341106443956
S03_Sess02_FB016,0.749593563565679
S03_Sess02_FB017,0.688115342775573
S03_Sess02_FB018,0.791167509209481
S03_Sess02_FB019,0.708451537736315
S03_Sess02_FB020,0.360738481154171
S03_Sess02_FB021,0.55046675568568
S03_Sess02_FB022,0.902276134531964
S03_Sess02_FB023,0.799585638911321
S03_Sess02_FB024,0.830124427906223
S03_Sess02_FB025,0.766631255087335
S03_Sess02_FB026,0.668433790554135
S03_Sess02_FB027,0.754218589391293
S03_Sess02_FB028,0.8271794650726
S03_Sess02_FB029,0.901616656678241
S03_Sess02_FB030,0.393773311756008
S03_Sess02_FB031,0.768525128230365
S03_Sess02_FB032,0.392577124333559
S03_Sess02_FB033,0.796291281190016
S03_Sess02_FB034,0.52406594996019
S03_Sess02_FB035,0.434855824654323
S03_Sess02_FB036,0.601880629523295
S03_Sess02_FB037,0.511188707761971
S03_Sess02_FB038,0.845381642897666
S03_Sess02_FB039,0.748587326030364
S03_Sess02_FB040,0.763758933015595
S03_Sess02_FB041,0.862440848370589
S03_Sess02_FB042,0.816583068889247
S03_Sess02_FB043,0.637611016796858
S03_Sess02_FB044,0.853590760651601
S03_Sess02_FB045,0.746866884715814
S03_Sess02_FB046,0.544205297798416
S03_Sess02_FB047,0.625014067782926
S03_Sess02_FB048,0.722537914460632
S03_Sess02_FB049,0.868674002824874
S03_Sess02_FB050,0.848683288411695
S03_Sess02_FB051,0.50182302186565
S03_Sess02_FB052,0.866626256210328
S03_Sess02_FB053,0.636513990810575
S03_Sess02_FB054,0.816389271810452
S03_Sess02_FB055,0.849693163635038
S03_Sess02_FB056,0.893263487212822
S03_Sess02_FB057,0.823820985959737
S03_Sess02_FB058,0.860297819053506
S03_Sess02_FB059,0.865876069999997
S03_Sess02_FB060,0.839717228735467
S03_Sess03_FB001,0.917427192313954
S03_Sess03_FB002,0.751712977649254
S03_Sess03_FB003,0.749687620816076
S03_Sess03_FB004,0.759992451057531
S03_Sess03_FB005,0.857780381755058
S03_Sess03_FB006,0.915366911908939
S03_Sess03_FB007,0.90846463938729
S03_Sess03_FB008,0.913831074540314
S03_Sess03_FB009,0.73254286437575
S03_Sess03_FB010,0.770490888166982
S03_Sess03_FB011,0.756082379799996
S03_Sess03_FB012,0.825461601307395
S03_Sess03_FB013,0.704815296857595
S03_Sess03_FB014,0.660030523340879
S03_Sess03_FB015,0.509730101802932
S03_Sess03_FB016,0.658861228951827
S03_Sess03_FB017,0.640900937832945
S03_Sess03_FB018,0.691318181598547
S03_Sess03_FB019,0.573038154479222
S03_Sess03_FB020,0.25726875754299
S03_Sess03_FB021,0.790248051217719
S03_Sess03_FB022,0.626304021135797
S03_Sess03_FB023,0.832960348258622
S03_Sess03_FB024,0.69142869530737
S03_Sess03_FB025,0.791379484801693
S03_Sess03_FB026,0.903075173022452
S03_Sess03_FB027,0.785072407950007
S03_Sess03_FB028,0.78953824234754
S03_Sess03_FB029,0.774431372202409
S03_Sess03_FB030,0.876510575053641
S03_Sess03_FB031,0.691220051687428
S03_Sess03_FB032,0.714831289360477
S03_Sess03_FB033,0.652618718592116
S03_Sess03_FB034,0.884543662962669
S03_Sess03_FB035,0.732052052655237
S03_Sess03_FB036,0.72765762062862
S03_Sess03_FB037,0.342963858723631
S03_Sess03_FB038,0.556837506044686
S03_Sess03_FB039,0.515847909964921
S03_Sess03_FB040,0.695544084653354
S03_Sess03_FB041,0.848021105454669
S03_Sess03_FB042,0.735050225520527
S03_Sess03_FB043,0.8324305780453
S03_Sess03_FB044,0.564335683139211
S03_Sess03_FB045,0.830703993241299
S03_Sess03_FB046,0.763463065128052
S03_Sess03_FB047,0.92896255261115
S03_Sess03_FB048,0.86616640656255
S03_Sess03_FB049,0.834397079770315
S03_Sess03_FB050,0.889607908894801
S03_Sess03_FB051,0.722329042023466
S03_Sess03_FB052,0.896724878444135
S03_Sess03_FB053,0.80997219323949
S03_Sess03_FB054,0.89646018397064
S03_Sess03_FB055,0.711565555303546
S03_Sess03_FB056,0.917943148999642
S03_Sess03_FB057,0.841108177537861
S03_Sess03_FB058,0.729815864308364
S03_Sess03_FB059,0.926218415689319
S03_Sess03_FB060,0.766466545492564
S03_Sess04_FB001,0.590365581881935
S03_Sess04_FB002,0.809332797283753
S03_Sess04_FB003,0.82652962933674
S03_Sess04_FB004,0.724601625042515
S03_Sess04_FB005,0.680300004934814
S03_Sess04_FB006,0.675789403083554
S03_Sess04_FB007,0.645328283663203
S03_Sess04_FB008,0.515248975171368
S03_Sess04_FB009,0.791780009376784
S03_Sess04_FB010,0.6736598223069
S03_Sess04_FB011,0.802626842420336
S03_Sess04_FB012,0.556884730489126
S03_Sess04_FB013,0.649962364787011
S03_Sess04_FB014,0.423561864688798
S03_Sess04_FB015,0.863724911863277
S03_Sess04_FB016,0.862882872809187
S03_Sess04_FB017,0.440674416025637
S03_Sess04_FB018,0.782295292067588
S03_Sess04_FB019,0.616649003703744
S03_Sess04_FB020,0.801143795334853
S03_Sess04_FB021,0.785322008673173
S03_Sess04_FB022,0.825425421848937
S03_Sess04_FB023,0.778519607973817
S03_Sess04_FB024,0.740673598949045
S03_Sess04_FB025,0.813520346409737
S03_Sess04_FB026,0.870456657046334
S03_Sess04_FB027,0.522773496345626
S03_Sess04_FB028,0.647153960664616
S03_Sess04_FB029,0.559631977788404
S03_Sess04_FB030,0.798829737186077
S03_Sess04_FB031,0.675645770525847
S03_Sess04_FB032,0.857545274700125
S03_Sess04_FB033,0.59616987418058
S03_Sess04_FB034,0.854057585599271
S03_Sess04_FB035,0.671732697587248
S03_Sess04_FB036,0.799126245417623
S03_Sess04_FB037,0.734255799058853
S03_Sess04_FB038,0.784965594777234
S03_Sess04_FB039,0.726784009470923
S03_Sess04_FB040,0.668070584715322
S03_Sess04_FB041,0.661814270045889
S03_Sess04_FB042,0.665110643288245
S03_Sess04_FB043,0.701082239576639
S03_Sess04_FB044,0.773134844537039
S03_Sess04_FB045,0.375169185858668
S03_Sess04_FB046,0.529733631376166
S03_Sess04_FB047,0.531513185496752
S03_Sess04_FB048,0.482177933913144
S03_Sess04_FB049,0.737103573606
S03_Sess04_FB050,0.628246071775861
S03_Sess04_FB051,0.596179822453069
S03_Sess04_FB052,0.852645889505971
S03_Sess04_FB053,0.874808165098004
S03_Sess04_FB054,0.643014442984062
S03_Sess04_FB055,0.193093763072409
S03_Sess04_FB056,0.852747916656121
S03_Sess04_FB057,0.650612175375406
S03_Sess04_FB058,0.741971178740032
S03_Sess04_FB059,0.939479986700473
S03_Sess04_FB060,0.833861950838225
S03_Sess05_FB001,0.709982595671477
S03_Sess05_FB002,0.756309322549104
S03_Sess05_FB003,0.607434923457087
S03_Sess05_FB004,0.548732394119812
S03_Sess05_FB005,0.589869354499727
S03_Sess05_FB006,0.522947776396038
S03_Sess05_FB007,0.564727240618167
S03_Sess05_FB008,0.666042743191768
S03_Sess05_FB009,0.707306475845784
S03_Sess05_FB010,0.610627104632768
S03_Sess05_FB011,0.857128554741006
S03_Sess05_FB012,0.663686814562646
S03_Sess05_FB013,0.771860779130919
S03_Sess05_FB014,0.436329579784116
S03_Sess05_FB015,0.799500448123062
S03_Sess05_FB016,0.681407429365655
S03_Sess05_FB017,0.928216311846806
S03_Sess05_FB018,0.843038004141931
S03_Sess05_FB019,0.398129614278426
S03_Sess05_FB020,0.583492911841921
S03_Sess05_FB021,0.701061486941013
S03_Sess05_FB022,0.516706751200873
S03_Sess05_FB023,0.897900275813446
S03_Sess05_FB024,0.755240600919072
S03_Sess05_FB025,0.826641907219789
S03_Sess05_FB026,0.880544913968625
S03_Sess05_FB027,0.91829146574511
S03_Sess05_FB028,0.847276777122119
S03_Sess05_FB029,0.806713743007051
S03_Sess05_FB030,0.876928320977505
S03_Sess05_FB031,0.896682815786679
S03_Sess05_FB032,0.869303677973068
S03_Sess05_FB033,0.956427207109423
S03_Sess05_FB034,0.864796954557193
S03_Sess05_FB035,0.836739262057887
S03_Sess05_FB036,0.900872119968453
S03_Sess05_FB037,0.869192392428683
S03_Sess05_FB038,0.882142864681704
S03_Sess05_FB039,0.827166583395688
S03_Sess05_FB040,0.685928322632499
S03_Sess05_FB041,0.717287094112501
S03_Sess05_FB042,0.47854323608852
S03_Sess05_FB043,0.811785795591198
S03_Sess05_FB044,0.818340676765566
S03_Sess05_FB045,0.740190126886448
S03_Sess05_FB046,0.865818553288568
S03_Sess05_FB047,0.79193293614257
S03_Sess05_FB048,0.801795120697374
S03_Sess05_FB049,0.553625082877386
S03_Sess05_FB050,0.654409666963339
S03_Sess05_FB051,0.899883868145111
S03_Sess05_FB052,0.811680482267207
S03_Sess05_FB053,0.788510620359296
S03_Sess05_FB054,0.894543650853126
S03_Sess05_FB055,0.661535226060969
S03_Sess05_FB056,0.891534233096811
S03_Sess05_FB057,0.828890332958597
S03_Sess05_FB058,0.902929603007494
S03_Sess05_FB059,0.819342725668367
S03_Sess05_FB060,0.880439719765495
S03_Sess05_FB061,0.741019851554169
S03_Sess05_FB062,0.827562510100413
S03_Sess05_FB063,0.465252052856698
S03_Sess05_FB064,0.942119162129542
S03_Sess05_FB065,0.839843929178031
S03_Sess05_FB066,0.927201150748219
S03_Sess05_FB067,0.787172907209178
S03_Sess05_FB068,0.721592243137996
S03_Sess05_FB069,0.81991590339213
S03_Sess05_FB070,0.832645135334009
S03_Sess05_FB071,0.785883704816837
S03_Sess05_FB072,0.799922395834455
S03_Sess05_FB073,0.678014088494084
S03_Sess05_FB074,0.643597025489864
S03_Sess05_FB075,0.864958336979973
S03_Sess05_FB076,0.70812124690625
S03_Sess05_FB077,0.734778597127428
S03_Sess05_FB078,0.596673404608147
S03_Sess05_FB079,0.709852437621536
S03_Sess05_FB080,0.852541304635309
S03_Sess05_FB081,0.761134154697941
S03_Sess05_FB082,0.785290999274618
S03_Sess05_FB083,0.92357222284133
S03_Sess05_FB084,0.753770565063543
S03_Sess05_FB085,0.745750514292864
S03_Sess05_FB086,0.927441121988868
S03_Sess05_FB087,0.903752322898894
S03_Sess05_FB088,0.758110896672808
S03_Sess05_FB089,0.861953433834614
S03_Sess05_FB090,0.835772758930118
S03_Sess05_FB091,0.77880758058229
S03_Sess05_FB092,0.857958000329039
S03_Sess05_FB093,0.541914389104798
S03_Sess05_FB094,0.833862811675378
S03_Sess05_FB095,0.626372208433224
S03_Sess05_FB096,0.621184969273264
S03_Sess05_FB097,0.787211751471707
S03_Sess05_FB098,0.634983954978752
S03_Sess05_FB099,0.533558501430409
S03_Sess05_FB100,0.534238416908908
S04_Sess01_FB001,0.890235460473985
S04_Sess01_FB002,0.902432593893625
S04_Sess01_FB003,0.909431416503921
S04_Sess01_FB004,0.846685747403251
S04_Sess01_FB005,0.566568015328999
S04_Sess01_FB006,0.631936660765011
S04_Sess01_FB007,0.839718423492292
S04_Sess01_FB008,0.67060279565174
S04_Sess01_FB009,0.949018450156684
S04_Sess01_FB010,0.876013899306272
S04_Sess01_FB011,0.819260678563933
S04_Sess01_FB012,0.839286880640822
S04_Sess01_FB013,0.812892965837296
S04_Sess01_FB014,0.979459088622697
S04_Sess01_FB015,0.821612173880303
S04_Sess01_FB016,0.953795611323601
S04_Sess01_FB017,0.897471472007767
S04_Sess01_FB018,0.942449720802087
