IdFeedBack,Prediction
S01_Sess04_FB037,0.608
S01_Sess04_FB038,0.57
S01_Sess04_FB039,0.63
S01_Sess04_FB040,0.736
S01_Sess04_FB041,0.29
S01_Sess04_FB042,0.748
S01_Sess04_FB043,0.758
S01_Sess04_FB044,0.67
S01_Sess04_FB045,0.55
S01_Sess04_FB046,0.616
S01_Sess04_FB047,0.714
S01_Sess04_FB048,0.74
S01_Sess04_FB049,0.262
S01_Sess04_FB050,0.77
S01_Sess04_FB051,0.72
S01_Sess04_FB052,0.628
S01_Sess04_FB053,0.702
S01_Sess04_FB054,0.736
S01_Sess04_FB055,0.79
S01_Sess04_FB056,0.658
S01_Sess04_FB057,0.428
S01_Sess04_FB058,0.766
S01_Sess04_FB059,0.618
S01_Sess04_FB060,0.628
S01_Sess05_FB001,0.704
S01_Sess05_FB002,0.534
S01_Sess05_FB003,0.43
S01_Sess05_FB004,0.676
S01_Sess05_FB005,0.64
S01_Sess05_FB006,0.69
S01_Sess05_FB007,0.618
S01_Sess05_FB008,0.656
S01_Sess05_FB009,0.452
S01_Sess05_FB010,0.672
S01_Sess05_FB011,0.592
S01_Sess05_FB012,0.588
S01_Sess05_FB013,0.564
S01_Sess05_FB014,0.516
S01_Sess05_FB015,0.658
S01_Sess05_FB016,0.574
S01_Sess05_FB017,0.514
S01_Sess05_FB018,0.306
S01_Sess05_FB019,0.402
S01_Sess05_FB020,0.302
S01_Sess05_FB021,0.362
S01_Sess05_FB022,0.564
S01_Sess05_FB023,0.618
S01_Sess05_FB024,0.322
S01_Sess05_FB025,0.472
S01_Sess05_FB026,0.286
S01_Sess05_FB027,0.64
S01_Sess05_FB028,0.472
S01_Sess05_FB029,0.664
S01_Sess05_FB030,0.7
S01_Sess05_FB031,0.598
S01_Sess05_FB032,0.692
S01_Sess05_FB033,0.77
S01_Sess05_FB034,0.688
S01_Sess05_FB035,0.72
S01_Sess05_FB036,0.416
S01_Sess05_FB037,0.672
S01_Sess05_FB038,0.334
S01_Sess05_FB039,0.654
S01_Sess05_FB040,0.66
S01_Sess05_FB041,0.596
S01_Sess05_FB042,0.556
S01_Sess05_FB043,0.726
S01_Sess05_FB044,0.724
S01_Sess05_FB045,0.512
S01_Sess05_FB046,0.586
S01_Sess05_FB047,0.7
S01_Sess05_FB048,0.578
S01_Sess05_FB049,0.63
S01_Sess05_FB050,0.578
S01_Sess05_FB051,0.572
S01_Sess05_FB052,0.598
S01_Sess05_FB053,0.836
S01_Sess05_FB054,0.63
S01_Sess05_FB055,0.574
S01_Sess05_FB056,0.62
S01_Sess05_FB057,0.638
S01_Sess05_FB058,0.756
S01_Sess05_FB059,0.818
S01_Sess05_FB060,0.86
S01_Sess05_FB061,0.556
S01_Sess05_FB062,0.666
S01_Sess05_FB063,0.576
S01_Sess05_FB064,0.638
S01_Sess05_FB065,0.62
S01_Sess05_FB066,0.626
S01_Sess05_FB067,0.666
S01_Sess05_FB068,0.606
S01_Sess05_FB069,0.624
S01_Sess05_FB070,0.67
S01_Sess05_FB071,0.56
S01_Sess05_FB072,0.67
S01_Sess05_FB073,0.528
S01_Sess05_FB074,0.712
S01_Sess05_FB075,0.628
S01_Sess05_FB076,0.666
S01_Sess05_FB077,0.642
S01_Sess05_FB078,0.67
S01_Sess05_FB079,0.634
S01_Sess05_FB080,0.718
S01_Sess05_FB081,0.706
S01_Sess05_FB082,0.674
S01_Sess05_FB083,0.662
S01_Sess05_FB084,0.664
S01_Sess05_FB085,0.66
S01_Sess05_FB086,0.622
S01_Sess05_FB087,0.732
S01_Sess05_FB088,0.642
S01_Sess05_FB089,0.648
S01_Sess05_FB090,0.618
S01_Sess05_FB091,0.556
S01_Sess05_FB092,0.692
S01_Sess05_FB093,0.714
S01_Sess05_FB094,0.73
S01_Sess05_FB095,0.67
S01_Sess05_FB096,0.61
S01_Sess05_FB097,0.626
S01_Sess05_FB098,0.606
S01_Sess05_FB099,0.638
S01_Sess05_FB100,0.804
S03_Sess01_FB001,0.676
S03_Sess01_FB002,0.682
S03_Sess01_FB003,0.678
S03_Sess01_FB004,0.74
S03_Sess01_FB005,0.674
S03_Sess01_FB006,0.736
S03_Sess01_FB007,0.84
S03_Sess01_FB008,0.83
S03_Sess01_FB009,0.816
S03_Sess01_FB010,0.912
S03_Sess01_FB011,0.894
S03_Sess01_FB012,0.928
S03_Sess01_FB013,0.868
S03_Sess01_FB014,0.884
S03_Sess01_FB015,0.878
S03_Sess01_FB016,0.868
S03_Sess01_FB017,0.89
S03_Sess01_FB018,0.874
S03_Sess01_FB019,0.866
S03_Sess01_FB020,0.862
S03_Sess01_FB021,0.846
S03_Sess01_FB022,0.85
S03_Sess01_FB023,0.868
S03_Sess01_FB024,0.844
S03_Sess01_FB025,0.866
S03_Sess01_FB026,0.856
S03_Sess01_FB027,0.882
S03_Sess01_FB028,0.872
S03_Sess01_FB029,0.832
S03_Sess01_FB030,0.836
S03_Sess01_FB031,0.832
S03_Sess01_FB032,0.874
S03_Sess01_FB033,0.896
S03_Sess01_FB034,0.9
S03_Sess01_FB035,0.862
S03_Sess01_FB036,0.89
S03_Sess01_FB037,0.898
S03_Sess01_FB038,0.894
S03_Sess01_FB039,0.89
S03_Sess01_FB040,0.914
S03_Sess01_FB041,0.902
S03_Sess01_FB042,0.916
S03_Sess01_FB043,0.85
S03_Sess01_FB044,0.88
S03_Sess01_FB045,0.876
S03_Sess01_FB046,0.884
S03_Sess01_FB047,0.88
S03_Sess01_FB048,0.798
S03_Sess01_FB049,0.836
S03_Sess01_FB050,0.782
S03_Sess01_FB051,0.786
S03_Sess01_FB052,0.796
S03_Sess01_FB053,0.816
S03_Sess01_FB054,0.814
S03_Sess01_FB055,0.736
S03_Sess01_FB056,0.774
S03_Sess01_FB057,0.794
S03_Sess01_FB058,0.838
S03_Sess01_FB059,0.776
S03_Sess01_FB060,0.838
S03_Sess02_FB001,0.844
S03_Sess02_FB002,0.874
S03_Sess02_FB003,0.874
S03_Sess02_FB004,0.882
S03_Sess02_FB005,0.878
S03_Sess02_FB006,0.858
S03_Sess02_FB007,0.892
S03_Sess02_FB008,0.864
S03_Sess02_FB009,0.866
S03_Sess02_FB010,0.814
S03_Sess02_FB011,0.866
S03_Sess02_FB012,0.886
S03_Sess02_FB013,0.892
S03_Sess02_FB014,0.892
S03_Sess02_FB015,0.91
S03_Sess02_FB016,0.89
S03_Sess02_FB017,0.824
S03_Sess02_FB018,0.894
S03_Sess02_FB019,0.842
S03_Sess02_FB020,0.856
S03_Sess02_FB021,0.822
S03_Sess02_FB022,0.868
S03_Sess02_FB023,0.854
S03_Sess02_FB024,0.884
S03_Sess02_FB025,0.868
S03_Sess02_FB026,0.892
S03_Sess02_FB027,0.914
S03_Sess02_FB028,0.884
S03_Sess02_FB029,0.882
S03_Sess02_FB030,0.884
S03_Sess02_FB031,0.882
S03_Sess02_FB032,0.866
S03_Sess02_FB033,0.858
S03_Sess02_FB034,0.856
S03_Sess02_FB035,0.89
S03_Sess02_FB036,0.874
S03_Sess02_FB037,0.854
S03_Sess02_FB038,0.878
S03_Sess02_FB039,0.906
S03_Sess02_FB040,0.876
S03_Sess02_FB041,0.892
S03_Sess02_FB042,0.912
S03_Sess02_FB043,0.882
S03_Sess02_FB044,0.884
S03_Sess02_FB045,0.838
S03_Sess02_FB046,0.886
S03_Sess02_FB047,0.872
S03_Sess02_FB048,0.876
S03_Sess02_FB049,0.898
S03_Sess02_FB050,0.874
S03_Sess02_FB051,0.868
S03_Sess02_FB052,0.884
S03_Sess02_FB053,0.82
S03_Sess02_FB054,0.912
S03_Sess02_FB055,0.888
S03_Sess02_FB056,0.856
S03_Sess02_FB057,0.886
S03_Sess02_FB058,0.924
S03_Sess02_FB059,0.862
S03_Sess02_FB060,0.9
S03_Sess03_FB001,0.862
S03_Sess03_FB002,0.85
S03_Sess03_FB003,0.864
S03_Sess03_FB004,0.878
S03_Sess03_FB005,0.892
S03_Sess03_FB006,0.896
S03_Sess03_FB007,0.876
S03_Sess03_FB008,0.856
S03_Sess03_FB009,0.906
S03_Sess03_FB010,0.888
S03_Sess03_FB011,0.896
S03_Sess03_FB012,0.864
S03_Sess03_FB013,0.862
S03_Sess03_FB014,0.826
S03_Sess03_FB015,0.822
S03_Sess03_FB016,0.862
S03_Sess03_FB017,0.878
S03_Sess03_FB018,0.83
S03_Sess03_FB019,0.824
S03_Sess03_FB020,0.812
S03_Sess03_FB021,0.88
S03_Sess03_FB022,0.932
S03_Sess03_FB023,0.886
S03_Sess03_FB024,0.846
S03_Sess03_FB025,0.838
S03_Sess03_FB026,0.948
S03_Sess03_FB027,0.93
S03_Sess03_FB028,0.894
S03_Sess03_FB029,0.838
S03_Sess03_FB030,0.942
S03_Sess03_FB031,0.85
S03_Sess03_FB032,0.948
S03_Sess03_FB033,0.96
S03_Sess03_FB034,0.896
S03_Sess03_FB035,0.926
S03_Sess03_FB036,0.896
S03_Sess03_FB037,0.88
S03_Sess03_FB038,0.806
S03_Sess03_FB039,0.858
S03_Sess03_FB040,0.866
S03_Sess03_FB041,0.828
S03_Sess03_FB042,0.83
S03_Sess03_FB043,0.884
S03_Sess03_FB044,0.822
S03_Sess03_FB045,0.798
S03_Sess03_FB046,0.832
S03_Sess03_FB047,0.854
S03_Sess03_FB048,0.86
S03_Sess03_FB049,0.888
S03_Sess03_FB050,0.874
S03_Sess03_FB051,0.806
S03_Sess03_FB052,0.878
S03_Sess03_FB053,0.868
S03_Sess03_FB054,0.878
S03_Sess03_FB055,0.892
S03_Sess03_FB056,0.878
S03_Sess03_FB057,0.896
S03_Sess03_FB058,0.838
S03_Sess03_FB059,0.9
S03_Sess03_FB060,0.756
S03_Sess04_FB001,0.87
S03_Sess04_FB002,0.848
S03_Sess04_FB003,0.858
S03_Sess04_FB004,0.876
S03_Sess04_FB005,0.85
S03_Sess04_FB006,0.868
S03_Sess04_FB007,0.862
S03_Sess04_FB008,0.818
S03_Sess04_FB009,0.91
S03_Sess04_FB010,0.862
S03_Sess04_FB011,0.852
S03_Sess04_FB012,0.864
S03_Sess04_FB013,0.85
S03_Sess04_FB014,0.838
S03_Sess04_FB015,0.81
S03_Sess04_FB016,0.824
S03_Sess04_FB017,0.824
S03_Sess04_FB018,0.826
S03_Sess04_FB019,0.862
S03_Sess04_FB020,0.882
S03_Sess04_FB021,0.856
S03_Sess04_FB022,0.87
S03_Sess04_FB023,0.912
S03_Sess04_FB024,0.914
S03_Sess04_FB025,0.874
S03_Sess04_FB026,0.872
S03_Sess04_FB027,0.842
S03_Sess04_FB028,0.876
S03_Sess04_FB029,0.85
S03_Sess04_FB030,0.858
S03_Sess04_FB031,0.838
S03_Sess04_FB032,0.88
S03_Sess04_FB033,0.86
S03_Sess04_FB034,0.896
S03_Sess04_FB035,0.842
S03_Sess04_FB036,0.884
S03_Sess04_FB037,0.842
S03_Sess04_FB038,0.834
S03_Sess04_FB039,0.914
S03_Sess04_FB040,0.888
S03_Sess04_FB041,0.83
S03_Sess04_FB042,0.866
S03_Sess04_FB043,0.886
S03_Sess04_FB044,0.846
S03_Sess04_FB045,0.82
S03_Sess04_FB046,0.818
S03_Sess04_FB047,0.826
S03_Sess04_FB048,0.808
S03_Sess04_FB049,0.814
S03_Sess04_FB050,0.794
S03_Sess04_FB051,0.808
S03_Sess04_FB052,0.808
S03_Sess04_FB053,0.806
S03_Sess04_FB054,0.81
S03_Sess04_FB055,0.814
S03_Sess04_FB056,0.86
S03_Sess04_FB057,0.85
S03_Sess04_FB058,0.824
S03_Sess04_FB059,0.88
S03_Sess04_FB060,0.848
S03_Sess05_FB001,0.886
S03_Sess05_FB002,0.902
S03_Sess05_FB003,0.706
S03_Sess05_FB004,0.74
S03_Sess05_FB005,0.696
S03_Sess05_FB006,0.79
S03_Sess05_FB007,0.832
S03_Sess05_FB008,0.744
S03_Sess05_FB009,0.794
S03_Sess05_FB010,0.8
S03_Sess05_FB011,0.774
S03_Sess05_FB012,0.758
S03_Sess05_FB013,0.762
S03_Sess05_FB014,0.684
S03_Sess05_FB015,0.794
S03_Sess05_FB016,0.75
S03_Sess05_FB017,0.838
S03_Sess05_FB018,0.862
S03_Sess05_FB019,0.866
S03_Sess05_FB020,0.844
S03_Sess05_FB021,0.858
S03_Sess05_FB022,0.84
S03_Sess05_FB023,0.814
S03_Sess05_FB024,0.834
S03_Sess05_FB025,0.872
S03_Sess05_FB026,0.866
S03_Sess05_FB027,0.86
S03_Sess05_FB028,0.876
S03_Sess05_FB029,0.852
S03_Sess05_FB030,0.848
S03_Sess05_FB031,0.746
S03_Sess05_FB032,0.834
S03_Sess05_FB033,0.814
S03_Sess05_FB034,0.844
S03_Sess05_FB035,0.812
S03_Sess05_FB036,0.86
S03_Sess05_FB037,0.86
S03_Sess05_FB038,0.864
S03_Sess05_FB039,0.878
S03_Sess05_FB040,0.894
S03_Sess05_FB041,0.882
S03_Sess05_FB042,0.886
S03_Sess05_FB043,0.81
S03_Sess05_FB044,0.9
S03_Sess05_FB045,0.946
S03_Sess05_FB046,0.828
S03_Sess05_FB047,0.874
S03_Sess05_FB048,0.876
S03_Sess05_FB049,0.892
S03_Sess05_FB050,0.902
S03_Sess05_FB051,0.916
S03_Sess05_FB052,0.914
S03_Sess05_FB053,0.902
S03_Sess05_FB054,0.938
S03_Sess05_FB055,0.92
S03_Sess05_FB056,0.908
S03_Sess05_FB057,0.926
S03_Sess05_FB058,0.904
S03_Sess05_FB059,0.944
S03_Sess05_FB060,0.918
S03_Sess05_FB061,0.908
S03_Sess05_FB062,0.9
S03_Sess05_FB063,0.844
S03_Sess05_FB064,0.886
S03_Sess05_FB065,0.922
S03_Sess05_FB066,0.952
S03_Sess05_FB067,0.94
S03_Sess05_FB068,0.954
S03_Sess05_FB069,0.836
S03_Sess05_FB070,0.948
S03_Sess05_FB071,0.916
S03_Sess05_FB072,0.954
S03_Sess05_FB073,0.95
S03_Sess05_FB074,0.952
S03_Sess05_FB075,0.958
S03_Sess05_FB076,0.93
S03_Sess05_FB077,0.918
S03_Sess05_FB078,0.964
S03_Sess05_FB079,0.866
S03_Sess05_FB080,0.918
S03_Sess05_FB081,0.904
S03_Sess05_FB082,0.956
S03_Sess05_FB083,0.822
S03_Sess05_FB084,0.942
S03_Sess05_FB085,0.874
S03_Sess05_FB086,0.862
S03_Sess05_FB087,0.87
S03_Sess05_FB088,0.668
S03_Sess05_FB089,0.834
S03_Sess05_FB090,0.752
S03_Sess05_FB091,0.832
S03_Sess05_FB092,0.856
S03_Sess05_FB093,0.844
S03_Sess05_FB094,0.834
S03_Sess05_FB095,0.856
S03_Sess05_FB096,0.87
S03_Sess05_FB097,0.852
S03_Sess05_FB098,0.866
S03_Sess05_FB099,0.862
S03_Sess05_FB100,0.848
S04_Sess01_FB001,0.714
S04_Sess01_FB002,0.704
S04_Sess01_FB003,0.648
S04_Sess01_FB004,0.94
S04_Sess01_FB005,0.896
S04_Sess01_FB006,0.868
S04_Sess01_FB007,0.714
S04_Sess01_FB008,0.72
S04_Sess01_FB009,0.736
S04_Sess01_FB010,0.796
S04_Sess01_FB011,0.852
S04_Sess01_FB012,0.712
S04_Sess01_FB013,0.694
S04_Sess01_FB014,0.908
S04_Sess01_FB015,0.932
S04_Sess01_FB016,0.91
S04_Sess01_FB017,0.898
S04_Sess01_FB018,0.91
S04_Sess01_FB019,0.85
S04_Sess01_FB020,0.824
S04_Sess01_FB021,0.722
S04_Sess01_FB022,0.674
S04_Sess01_FB023,0.79
S04_Sess01_FB024,0.86
S04_Sess01_FB025,0.862
S04_Sess01_FB026,0.846
S04_Sess01_FB027,0.884
S04_Sess01_FB028,0.696
S04_Sess01_FB029,0.746
S04_Sess01_FB030,0.794
S04_Sess01_FB031,0.874
S04_Sess01_FB032,0.894
S04_Sess01_FB033,0.872
S04_Sess01_FB034,0.784
S04_Sess01_FB035,0.804
S04_Sess01_FB036,0.902
S04_Sess01_FB037,0.91
S04_Sess01_FB038,0.864
S04_Sess01_FB039,0.86
S04_Sess01_FB040,0.824
S04_Sess01_FB041,0.902
S04_Sess01_FB042,0.85
S04_Sess01_FB043,0.892
S04_Sess01_FB044,0.866
S04_Sess01_FB045,0.918
S04_Sess01_FB046,0.898
S04_Sess01_FB047,0.882
S04_Sess01_FB048,0.83
S04_Sess01_FB049,0.828
S04_Sess01_FB050,0.906
S04_Sess01_FB051,0.87
S04_Sess01_FB052,0.852
S04_Sess01_FB053,0.882
S04_Sess01_FB054,0.944
S04_Sess01_FB055,0.914
S04_Sess01_FB056,0.912
S04_Sess01_FB057,0.938
S04_Sess01_FB058,0.93
S04_Sess01_FB059,0.92
S04_Sess01_FB060,0.934
S04_Sess02_FB001,0.89
S04_Sess02_FB002,0.838
S04_Sess02_FB003,0.732
S04_Sess02_FB004,0.73
S04_Sess02_FB005,0.866
S04_Sess02_FB006,0.692
S04_Sess02_FB007,0.96
S04_Sess02_FB008,0.904
S04_Sess02_FB009,0.898
S04_Sess02_FB010,0.898
S04_Sess02_FB011,0.886
S04_Sess02_FB012,0.868
S04_Sess02_FB013,0.884
S04_Sess02_FB014,0.888
S04_Sess02_FB015,0.742
S04_Sess02_FB016,0.886
S04_Sess02_FB017,0.812
S04_Sess02_FB018,0.898
S04_Sess02_FB019,0.91
S04_Sess02_FB020,0.874
S04_Sess02_FB021,0.878
S04_Sess02_FB022,0.926
S04_Sess02_FB023,0.91
S04_Sess02_FB024,0.874
S04_Sess02_FB025,0.736
S04_Sess02_FB026,0.85
S04_Sess02_FB027,0.838
S04_Sess02_FB028,0.868
S04_Sess02_FB029,0.854
S04_Sess02_FB030,0.842
S04_Sess02_FB031,0.828
S04_Sess02_FB032,0.894
S04_Sess02_FB033,0.872
S04_Sess02_FB034,0.916
S04_Sess02_FB035,0.924
S04_Sess02_FB036,0.868
S04_Sess02_FB037,0.9
S04_Sess02_FB038,0.736
S04_Sess02_FB039,0.81
S04_Sess02_FB040,0.876
S04_Sess02_FB041,0.898
S04_Sess02_FB042,0.854
S04_Sess02_FB043,0.882
S04_Sess02_FB044,0.916
S04_Sess02_FB045,0.882
S04_Sess02_FB046,0.872
S04_Sess02_FB047,0.89
S04_Sess02_FB048,0.908
S04_Sess02_FB049,0.906
S04_Sess02_FB050,0.834
S04_Sess02_FB051,0.888
S04_Sess02_FB052,0.944
S04_Sess02_FB053,0.908
S04_Sess02_FB054,0.914
S04_Sess02_FB055,0.912
S04_Sess02_FB056,0.95
S04_Sess02_FB057,0.95
S04_Sess02_FB058,0.936
S04_Sess02_FB059,0.93
S04_Sess02_FB060,0.922
S04_Sess03_FB001,0.852
S04_Sess03_FB002,0.904
S04_Sess03_FB003,0.928
S04_Sess03_FB004,0.888
S04_Sess03_FB005,0.874
S04_Sess03_FB006,0.908
S04_Sess03_FB007,0.854
S04_Sess03_FB008,0.894
S04_Sess03_FB009,0.89
S04_Sess03_FB010,0.874
S04_Sess03_FB011,0.884
S04_Sess03_FB012,0.838
S04_Sess03_FB013,0.894
S04_Sess03_FB014,0.902
S04_Sess03_FB015,0.866
S04_Sess03_FB016,0.84
S04_Sess03_FB017,0.836
S04_Sess03_FB018,0.904
S04_Sess03_FB019,0.85
S04_Sess03_FB020,0.828
S04_Sess03_FB021,0.884
S04_Sess03_FB022,0.846
S04_Sess03_FB023,0.808
S04_Sess03_FB024,0.9
S04_Sess03_FB025,0.914
S04_Sess03_FB026,0.916
S04_Sess03_FB027,0.97
S04_Sess03_FB028,0.926
S04_Sess03_FB029,0.964
S04_Sess03_FB030,0.846
S04_Sess03_FB031,0.874
S04_Sess03_FB032,0.838
S04_Sess03_FB033,0.89
S04_Sess03_FB034,0.618
S04_Sess03_FB035,0.696
S04_Sess03_FB036,0.876
S04_Sess03_FB037,0.912
S04_Sess03_FB038,0.932
S04_Sess03_FB039,0.868
S04_Sess03_FB040,0.922
S04_Sess03_FB041,0.872
S04_Sess03_FB042,0.632
S04_Sess03_FB043,0.694
S04_Sess03_FB044,0.806
S04_Sess03_FB045,0.67
S04_Sess03_FB046,0.872
S04_Sess03_FB047,0.814
S04_Sess03_FB048,0.898
S04_Sess03_FB049,0.806
S04_Sess03_FB050,0.83
S04_Sess03_FB051,0.878
S04_Sess03_FB052,0.69
S04_Sess03_FB053,0.846
S04_Sess03_FB054,0.866
S04_Sess03_FB055,0.67
S04_Sess03_FB056,0.762
S04_Sess03_FB057,0.866
S04_Sess03_FB058,0.86
S04_Sess03_FB059,0.81
S04_Sess03_FB060,0.878
S04_Sess04_FB001,0.778
S04_Sess04_FB002,0.734
S04_Sess04_FB003,0.79
S04_Sess04_FB004,0.916
S04_Sess04_FB005,0.888
S04_Sess04_FB006,0.914
S04_Sess04_FB007,0.914
S04_Sess04_FB008,0.828
S04_Sess04_FB009,0.84
S04_Sess04_FB010,0.882
S04_Sess04_FB011,0.852
S04_Sess04_FB012,0.874
S04_Sess04_FB013,0.898
